pid,size,color,brand,rrp,mainCategory,category,subCategory,stock,releaseDate,zae,newSize,age
17123,45 1/3,gruen,adidas,380.93,1,2,3,1,2017-10-01,1,XL,
17412,45 1/3,weiss,adidas,380.93,1,2,3,1,2017-10-01,1,XL,
18339,45 1/3,schwarz,adidas,380.93,1,2,3,3,2017-10-01,1,XL,
18568,45 1/3,weiss,adidas,380.93,1,2,3,1,2017-10-01,1,XL,
19124,45 1/3,rot,adidas,380.93,1,2,3,1,2017-10-01,1,XL,
19712,45 1/3,schwarz,adidas,380.93,1,2,3,2,2017-10-01,1,XL,
20033,45 1/3,blau,adidas,380.93,1,2,3,1,2017-10-01,1,XL,
21257,45 1/3,gruen,adidas,380.93,1,2,3,1,2017-12-12,1,XL,
22170,45 1/3,schwarz,adidas,380.93,1,2,3,1,2017-10-01,1,XL,
22236,45 1/3,gold,adidas,380.93,1,2,3,2,2017-11-21,1,XL,
11866,46 2/3,schwarz,adidas,380.93,1,2,3,1,2017-11-21,1,XL,
11995,46 2/3,beige,adidas,380.93,1,2,3,1,2017-10-01,1,XL,
12846,46 2/3,beige,adidas,380.93,1,2,3,2,2017-10-01,1,XL,
22236,46 2/3,gold,adidas,380.93,1,2,3,1,2017-11-21,1,XL,
15099,47 1/3,rot,adidas,380.93,1,2,3,1,2017-10-01,1,XL,
21257,47 1/3,gruen,adidas,380.93,1,2,3,1,2017-12-12,1,XL,
22236,47 1/3,gold,adidas,380.93,1,2,3,1,2017-11-21,1,XL,
13584,46,schwarz,Nike,380.93,1,2,4,1,2017-10-01,1,XL,
22638,46,blau,Nike,380.93,1,2,4,2,2017-10-01,1,XL,
11224,47,orange,Nike,380.93,1,2,4,1,2017-10-01,1,XL,
11656,47,rot,Nike,380.93,1,2,4,1,2017-10-01,1,XL,
21418,47,rot,Nike,380.93,1,2,4,2,2017-10-01,1,XL,
22638,47,blau,Nike,380.93,1,2,4,2,2017-10-01,1,XL,
18534,45 1/3,schwarz,adidas,380.93,1,2,4,1,2017-10-01,1,XL,
19095,45 1/3,rot,adidas,380.93,1,2,4,2,2017-10-01,1,XL,
13584,"45,5",schwarz,Nike,380.93,1,2,4,2,2017-10-01,1,XL,
21418,"45,5",rot,Nike,380.93,1,2,4,3,2017-10-01,1,XL,
22638,"45,5",blau,Nike,380.93,1,2,4,2,2017-10-01,1,XL,
18368,"47,5",schwarz,Nike,380.93,1,2,4,1,2017-10-01,1,XL,
13692,46,rot,Nike,380.93,1,2,39,1,2017-10-01,1,XL,
16582,46,weiss,Nike,380.93,1,2,39,1,2017-10-01,1,XL,
14284,47,blau,Nike,380.93,1,2,39,1,2017-10-01,1,XL,
20291,47,pink,Nike,380.93,1,2,39,1,2017-10-01,1,XL,
18092,"44,5",schwarz,Nike,380.93,1,2,39,2,2017-10-01,1,XL,
12647,"45,5",rot,Nike,380.93,1,2,39,2,2017-10-01,1,XL,
13692,"45,5",rot,Nike,380.93,1,2,39,1,2017-10-01,1,XL,
11181,"47,5",schwarz,Nike,380.93,1,2,39,1,2017-10-01,1,XL,
12647,"47,5",rot,Nike,380.93,1,2,39,1,2017-10-01,1,XL,
22200,46,weiss,Nike,399.98,1,2,3,1,2017-10-01,1,XL,
19267,46,schwarz,adidas,419.03,1,2,3,1,2017-10-01,1,XL,
21445,46,schwarz,adidas,419.03,1,2,3,1,2017-10-01,1,XL,
10511,45 1/3,beige,adidas,419.03,1,2,3,2,2017-10-01,1,XL,
14979,45 1/3,weiss,adidas,419.03,1,2,3,3,2017-12-12,1,XL,
19267,45 1/3,schwarz,adidas,419.03,1,2,3,1,2017-10-01,1,XL,
20851,45 1/3,blau,adidas,419.03,1,2,3,1,2017-10-01,1,XL,
21445,45 1/3,schwarz,adidas,419.03,1,2,3,1,2017-10-01,1,XL,
10511,46 2/3,beige,adidas,419.03,1,2,3,1,2017-10-01,1,XL,
14979,46 2/3,weiss,adidas,419.03,1,2,3,6,2017-12-12,1,XL,
21445,46 2/3,schwarz,adidas,419.03,1,2,3,1,2017-10-01,1,XL,
12858,46,weiss,adidas,419.03,1,2,4,1,2017-12-14,1,XL,
16036,45 1/3,blau,adidas,419.03,1,2,4,1,2017-10-01,1,XL,
11176,"45,5",weiss,Nike,444.43,1,2,3,1,2017-12-11,1,XL,
13183,XS ( 30-34 ),schwarz,Nike,12.63,1,7,11,3,2017-10-01,1,XS,
14659,XS ( 30-34 ),weiss,Nike,12.63,1,7,11,1,2017-10-01,1,XS,
10170,XS ( 30-34 ),weiss,Nike,12.63,1,7,13,1,2017-10-01,1,XS,
10333,XS ( 30-34 ),rot,Nike,12.63,1,7,13,1,2017-10-01,1,XS,
10828,XS ( 30-34 ),weiss,Nike,12.63,1,7,13,1,2017-10-01,1,XS,
14523,XS ( 30-34 ),schwarz,Nike,12.63,1,7,13,2,2017-10-01,1,XS,
14610,XS ( 30-34 ),weiss,Nike,12.63,1,7,13,1,2017-10-01,1,XS,
15269,XS ( 30-34 ),schwarz,Nike,12.63,1,7,13,2,2017-10-01,1,XS,
16709,XS ( 30-34 ),gelb,Nike,12.63,1,7,13,1,2017-10-01,1,XS,
19145,XS ( 30-34 ),schwarz,Nike,12.63,1,7,13,1,2017-10-01,1,XS,
20216,XS ( 30-34 ),blau,Nike,12.63,1,7,13,1,2017-10-01,1,XS,
22000,XS ( 30-34 ),rot,Nike,12.63,1,7,13,1,2017-10-01,1,XS,
20763,XS ( 30-34 ),gelb,Nike,15.17,1,7,13,1,2017-10-01,1,XS,
21996,XS ( 116-128 ),blau,Nike,18.98,1,7,25,2,2017-10-01,1,XS,
15086,XS ( 30-34 ),schwarz,Nike,18.98,1,7,13,2,2017-10-01,1,XS,
19615,XS ( 30-34 ),gold,Nike,18.98,1,7,13,1,2017-10-01,1,XS,
10402,XS,weiss,adidas,22.79,1,7,8,2,2017-10-01,1,XS,
16213,XS,blau,adidas,22.79,1,7,8,1,2017-10-01,1,XS,
22842,XS,schwarz,adidas,22.79,1,7,8,10,2017-10-01,1,XS,
18297,XS ( 32/34 ),schwarz,Nike,22.79,1,7,8,1,2017-10-01,1,XS,
15783,XS ( 116-128 ),weiss,Nike,22.79,1,7,21,1,2017-10-01,1,XS,
19054,XS ( 116-128 ),gelb,Nike,22.79,1,7,21,2,2017-10-01,1,XS,
21682,XS ( 116-128 ),blau,Nike,22.79,1,7,21,1,2017-10-01,1,XS,
15850,XS ( 116-128 ),gruen,Nike,25.33,1,7,21,1,2017-10-01,1,XS,
18780,XS ( 116-128 ),blau,Nike,25.33,1,7,21,1,2017-10-01,1,XS,
11727,XS ( 32/34 ),schwarz,Nike,25.33,1,7,21,3,2017-10-01,1,XS,
18445,XS ( 32/34 ),weiss,Nike,25.33,1,7,21,2,2017-10-01,1,XS,
10924,XS ( 116-128 ),weiss,Nike,25.33,1,7,25,1,2017-10-01,1,XS,
21444,XS ( 116-128 ),rot,Nike,25.33,1,7,25,1,2017-10-01,1,XS,
19759,XS ( 32/34 ),weiss,Nike,25.33,1,7,25,1,2017-11-20,1,XS,
13544,XS ( 116-128 ),weiss,Nike,27.87,1,7,21,1,2017-10-01,1,XS,
15493,XS ( 116-128 ),schwarz,Nike,27.87,1,7,21,1,2017-10-01,1,XS,
22293,XS ( 116-128 ),blau,Nike,27.87,1,7,21,1,2017-10-01,1,XS,
19100,XS,weiss,adidas,29.14,1,7,8,1,2017-10-01,1,XS,
18562,XS,blau,adidas,31.68,1,7,8,2,2017-10-01,1,XS,
11882,XS ( 116-128 ),blau,Nike,31.68,1,7,16,1,2017-10-01,1,XS,
16428,XS ( 116-128 ),schwarz,Nike,31.68,1,7,16,1,2017-10-01,1,XS,
19668,XS ( 116-128 ),schwarz,Nike,31.68,1,7,16,2,2017-10-01,1,XS,
10365,XS,blau,adidas,31.68,1,7,21,3,2017-10-01,1,XS,
21734,XS,schwarz,adidas,31.68,1,7,21,1,2017-10-01,1,XS,
13117,XS ( 116-128 ),blau,Nike,31.68,1,7,21,3,2017-10-01,1,XS,
14765,XS ( 116-128 ),schwarz,Nike,31.68,1,7,21,1,2017-10-01,1,XS,
18756,XS ( 116-128 ),schwarz,Nike,31.68,1,7,21,1,2017-10-01,1,XS,
22806,XS,schwarz,Erima,31.68,15,16,,1,2017-10-01,1,XS,
12689,XS ( 116-128 ),weiss,Nike,31.68,15,24,,1,2017-10-01,1,XS,
12874,XS ( 116-128 ),weiss,Nike,31.68,15,24,,1,2017-10-01,1,XS,
13136,XS ( 116-128 ),schwarz,Nike,31.68,15,24,,1,2017-10-01,1,XS,
16737,XS ( 116-128 ),grau,Nike,31.68,15,24,,1,2017-10-01,1,XS,
22270,XS ( 32/34 ),schwarz,Sport2000,31.68,15,30,,1,2017-10-01,1,XS,
19710,34,schwarz,Erima,35.49,1,7,8,1,2017-10-01,1,XS,
22621,XS,schwarz,adidas,35.49,1,7,16,2,2017-10-23,1,XS,
17227,XS ( 32/34 ),grau,Nike,35.49,15,24,,1,2017-10-01,1,XS,
18496,XS,schwarz,adidas,38.03,1,7,8,1,2017-10-01,1,XS,
14328,XS,schwarz,adidas,38.03,1,7,16,2,2017-10-21,1,XS,
19594,XS,schwarz,adidas,38.03,1,7,21,1,2017-10-01,1,XS,
13505,XS ( 116-128 ),gelb,Nike,38.03,1,7,21,1,2017-10-01,1,XS,
14220,XS ( 32/34 ),rosa,Nike,38.03,9,10,25,1,2017-10-01,1,XS,
20521,36,schwarz,adidas,38.03,9,10,29,1,2017-10-01,1,XS,
15736,XS ( 32/34 ),rosa,Nike,38.03,9,10,29,1,2017-10-01,1,XS,
16799,XS ( 116-128 ),schwarz,Nike,38.03,15,33,,1,2017-10-01,1,XS,
21294,XS ( 116-128 ),grau,Nike,38.03,15,33,,1,2017-10-01,1,XS,
14820,34,schwarz,adidas,41.84,9,10,35,1,2017-10-01,1,XS,
17349,XS ( 32/34 ),schwarz,Nike,41.84,15,16,,1,2017-10-01,1,XS,
15324,XS ( 32/34 ),schwarz,Sport2000,41.84,15,16,,3,2017-10-01,1,XS,
12112,XS ( 32 ),schwarz,adidas,44.38,1,7,8,1,2017-10-01,1,XS,
20898,XS,schwarz,adidas,44.38,1,7,14,2,2017-11-08,1,XS,
20121,XS ( 116-128 ),rot,Nike,44.38,1,7,14,2,2017-10-01,1,XS,
20106,XS ( 116-128 ),schwarz,Nike,44.38,1,7,16,4,2017-10-01,1,XS,
11241,XS,schwarz,adidas,44.38,1,7,23,1,2017-10-01,1,XS,
12575,XS,weiss,adidas,44.38,1,7,23,1,2017-10-01,1,XS,
13401,XS,blau,adidas,44.38,1,7,23,1,2017-10-01,1,XS,
14860,XS,rot,adidas,44.38,1,7,23,1,2017-10-01,1,XS,
15158,XS,schwarz,adidas,44.38,1,7,23,1,2017-10-01,1,XS,
17009,XS,gruen,adidas,44.38,1,7,23,2,2017-10-01,1,XS,
20949,XS,braun,adidas,44.38,1,7,23,1,2017-10-01,1,XS,
16195,XS ( 32/34 ),schwarz,Nike,44.38,9,10,35,1,2017-10-01,1,XS,
22614,XS ( 116-128 ),schwarz,Nike,44.38,15,16,,1,2017-10-01,1,XS,
12985,XS,schwarz,adidas,48.19,1,7,16,4,2017-10-01,1,XS,
12435,29,gold,adidas,50.73,1,37,3,1,2017-11-23,1,XS,
10730,XS,grau,adidas,50.73,1,7,14,4,2017-10-27,1,XS,
19591,XS,schwarz,adidas,50.73,1,7,14,3,2017-10-27,1,XS,
13751,XS ( 32/34 ),schwarz,Nike,50.73,1,7,14,1,2017-11-21,1,XS,
19834,XS ( 32/34 ),weiss,Nike,50.73,1,7,14,3,2017-11-21,1,XS,
17321,XS,schwarz,adidas,50.73,1,7,16,6,2017-10-27,1,XS,
18184,XS,schwarz,adidas,50.73,1,7,16,4,2017-10-01,1,XS,
19760,XS,schwarz,adidas,50.73,1,7,16,3,2017-10-01,1,XS,
20328,XS,schwarz,adidas,50.73,1,7,16,1,2017-10-24,1,XS,
20717,XS ( 32/34 ),schwarz,Nike,50.73,1,7,16,2,2017-11-21,1,XS,
12552,XS ( 116-128 ),grau,Nike,50.73,1,7,21,1,2017-10-01,1,XS,
10439,XS,schwarz,adidas,50.73,1,7,22,1,2017-10-01,1,XS,
10990,XS,schwarz,adidas,50.73,1,7,22,2,2017-10-23,1,XS,
13185,XS,schwarz,adidas,50.73,1,7,22,1,2017-10-01,1,XS,
14606,XS,blau,adidas,50.73,1,7,22,1,2017-10-01,1,XS,
15953,XS ( 116-128 ),schwarz,Nike,50.73,1,7,22,1,2017-10-01,1,XS,
13023,XS ( 32/34 ),weiss,Nike,50.73,1,7,22,1,2017-11-21,1,XS,
12111,XS,blau,adidas,50.73,1,7,23,1,2017-10-23,1,XS,
11595,XS,schwarz,adidas,50.73,1,7,25,1,2017-10-01,1,XS,
16713,XS ( 32/34 ),rosa,Nike,50.73,9,10,25,1,2017-10-01,1,XS,
18099,29,weiss,adidas,57.08,1,37,3,1,2017-10-01,1,XS,
20277,29,schwarz,adidas,57.08,1,37,5,1,2017-11-28,1,XS,
13141,XS,schwarz,Nike,57.08,9,10,14,1,2017-10-01,1,XS,
22474,XS,grau,adidas,57.08,1,7,16,1,2017-10-01,1,XS,
14351,XS ( 116-128 ),schwarz,Nike,57.08,1,7,17,1,2017-10-01,1,XS,
12195,XS ( 32/34 ),weiss,Nike,57.08,9,10,29,1,2017-10-01,1,XS,
14873,33,weiss,Converse,57.08,9,37,32,1,2017-10-01,1,XS,
22714,34,schwarz,Converse,57.08,9,37,32,2,2017-10-01,1,XS,
13031,XS ( 32/34 ),grau,Nike,57.08,9,10,35,2,2017-10-01,1,XS,
11826,XS,blau,adidas,63.43,1,7,14,1,2017-10-01,1,XS,
21405,XS,schwarz,adidas,63.43,1,7,14,1,2017-10-01,1,XS,
22711,XS,weiss,adidas,63.43,1,7,14,1,2017-10-01,1,XS,
13913,XS,schwarz,adidas,63.43,1,7,16,1,2017-10-27,1,XS,
19266,XS,schwarz,adidas,63.43,1,7,16,18,2017-10-01,1,XS,
21282,XS,schwarz,adidas,63.43,1,7,16,6,2017-10-01,1,XS,
22618,XS ( 116-128 ),schwarz,Nike,63.43,1,7,16,2,2017-10-01,1,XS,
10035,XS ( 116-128 ),rot,Nike,63.43,1,7,22,1,2017-10-01,1,XS,
12143,XS,schwarz,adidas,69.78,1,7,20,3,2017-10-01,1,XS,
12683,XS,schwarz,adidas,69.78,1,7,31,1,2017-10-01,1,XS,
10794,XS ( 116-128 ),schwarz,Nike,69.78,1,7,31,2,2017-10-01,1,XS,
15757,XS ( 116-128 ),blau,Nike,69.78,1,7,31,2,2017-10-01,1,XS,
17572,XS ( 116-128 ),rot,Nike,69.78,1,7,31,1,2017-10-01,1,XS,
11330,XS ( 32/34 ),schwarz,Nike,69.78,9,10,35,1,2017-10-01,1,XS,
13422,29,schwarz,adidas,76.13,1,37,6,1,2017-10-01,1,XS,
16149,XS,schwarz,adidas,76.13,1,7,14,1,2017-10-23,1,XS,
18310,XS ( 32/34 ),rosa,Nike,76.13,9,10,14,1,2017-10-01,1,XS,
21421,XS ( 32/34 ),grau,Nike,76.13,9,10,14,1,2017-10-01,1,XS,
10414,XS,schwarz,adidas,76.13,1,7,22,1,2017-10-01,1,XS,
14982,XS,schwarz,adidas,76.13,1,7,22,1,2017-10-01,1,XS,
17797,XS,schwarz,adidas,76.13,1,7,22,2,2017-10-01,1,XS,
21386,XS ( 32/34 ),grau,Nike,88.83,9,10,14,1,2017-10-01,1,XS,
16003,XS ( 32/34 ),lila,Nike,88.83,15,16,,1,2017-10-01,1,XS,
17771,XS,schwarz,adidas,95.18,1,7,31,3,2017-10-01,1,XS,
19951,35,schwarz,New Balance,101.53,9,36,32,1,2017-10-01,1,XS,
15388,XS ( 32/34 ),khaki,Nike,101.53,9,10,35,1,2017-10-01,1,XS,
20099,36,schwarz,Nike,107.88,9,36,32,2,2017-10-01,1,XS,
18628,36,schwarz,Nike,114.23,9,36,32,1,2017-10-01,1,XS,
19058,36,weiss,Reebok,114.23,9,36,32,3,2017-10-01,1,XS,
11669,XS,rot,adidas,139.63,1,7,31,1,2017-10-01,1,XS,
22758,XS,schwarz,adidas,139.63,1,7,31,2,2017-10-01,1,XS,
12870,XS ( 32/34 ),gruen,Nike,145.98,9,10,22,1,2017-10-01,1,XS,
19920,XS ( 32/34 ),grau,Nike,145.98,9,10,22,1,2017-10-01,1,XS,
18155,36,schwarz,Nike,152.33,9,36,32,1,2017-10-01,1,XS,
19035,36,grau,Nike,152.33,9,36,32,1,2017-10-01,1,XS,
19857,36,weiss,Nike,152.33,9,36,32,1,2017-10-01,1,XS,
17441,"35,5",rosa,Nike,158.68,9,36,32,1,2017-10-01,1,XS,
22307,XS ( 116-128 ),schwarz,Nike,165.03,1,7,20,1,2017-10-01,1,XS,
20374,36,silber,Nike,165.03,9,36,32,1,2017-10-01,1,XS,
18029,XS/S,schwarz,Hummel,31.68,15,16,,6,2017-10-01,1,XS/S,
13515,,schwarz,Uhlsport,2.47,1,2,27,1,2017-10-01,0,,
18754,,schwarz,Uhlsport,2.47,1,2,27,2,2017-10-01,0,,
19891,,schwarz,Uhlsport,2.47,1,2,27,3,2017-10-01,0,,
10609,,schwarz,Uhlsport,5.01,1,2,27,8,2017-10-01,0,,
20248,,weiss,Uhlsport,5.01,1,2,27,8,2017-10-01,0,,
15996,,schwarz,Uhlsport,6.28,1,2,27,3,2017-10-01,0,,
21001,,silber,Uhlsport,8.82,1,2,27,1,2017-10-01,0,,
10400,,schwarz,adidas,12.63,1,2,27,1,2017-10-01,0,,
19517,,silber,adidas,15.17,1,2,27,1,2017-10-01,0,,
12161,0 ( Bambini ),schwarz,Jako,6.28,1,7,12,2,2017-10-01,1,,3-4
12498,0 ( Bambini ),schwarz,Jako,6.28,1,7,13,1,2017-10-01,1,,3-4
16184,0 ( Bambini ),weiss,Jako,6.28,1,7,13,3,2017-10-01,1,,3-4
12161,1 ( Junior),schwarz,Jako,6.28,1,7,12,1,2017-10-01,1,,5-6
13534,1 ( Junior),weiss,Jako,6.28,1,7,12,4,2017-10-01,1,,5-6
13893,1 ( Junior),gelb,Jako,6.28,1,7,12,7,2017-10-01,1,,5-6
13940,1 ( Junior),blau,Jako,6.28,1,7,12,1,2017-10-01,1,,5-6
15642,1 ( Junior),grau,Jako,6.28,1,7,12,2,2017-10-01,1,,5-6
22312,1 ( Junior),lila,Jako,6.28,1,7,12,1,2017-10-01,1,,5-6
13357,1 ( Junior),gruen,Uhlsport,6.28,1,7,12,3,2017-10-01,1,,5-6
17813,1 ( Junior),weiss,Uhlsport,6.28,1,7,12,2,2017-10-01,1,,5-6
12498,1 ( Junior),schwarz,Jako,6.28,1,7,13,5,2017-10-01,1,,5-6
16184,1 ( Junior),weiss,Jako,6.28,1,7,13,1,2017-10-01,1,,5-6
16766,1 ( Junior),rot,Jako,6.28,1,7,13,7,2017-10-01,1,,5-6
10383,2 ( Senior ),blau,Jako,6.28,1,7,12,2,2017-10-01,1,,7-8
12161,2 ( Senior ),schwarz,Jako,6.28,1,7,12,1,2017-10-01,1,,7-8
12587,2 ( Senior ),orange,Jako,6.28,1,7,12,1,2017-10-01,1,,7-8
13534,2 ( Senior ),weiss,Jako,6.28,1,7,12,1,2017-10-01,1,,7-8
18700,2 ( Senior ),lila,Jako,6.28,1,7,12,1,2017-10-01,1,,7-8
12498,2 ( Senior ),schwarz,Jako,6.28,1,7,13,7,2017-10-01,1,,7-8
13101,2 ( Senior ),gelb,Jako,6.28,1,7,13,1,2017-10-01,1,,7-8
16184,2 ( Senior ),weiss,Jako,6.28,1,7,13,2,2017-10-01,1,,7-8
16766,2 ( Senior ),rot,Jako,6.28,1,7,13,1,2017-10-01,1,,7-8
15091,1 ( 31-34 ),schwarz,PUMA,7.55,1,7,12,1,2017-11-17,1,,5-6
14892,1 ( 33-36 ),blau,Erima,7.55,1,7,13,1,2017-10-01,1,,5-6
16971,1 ( 33-36 ),schwarz,Erima,7.55,1,7,13,5,2017-10-01,1,,5-6
16116,4,weiss,PUMA,7.55,1,7,12,1,2017-10-01,1,,11-12
13033,2,weiss,Hummel,7.55,1,7,12,2,2017-10-01,1,,7-8
17662,2,weiss,Hummel,7.55,1,7,12,2,2017-10-01,1,,7-8
15900,2,gelb,PUMA,7.55,1,7,12,1,2017-10-01,1,,7-8
16116,2,weiss,PUMA,7.55,1,7,12,1,2017-10-01,1,,7-8
17130,2,blau,PUMA,7.55,1,7,12,1,2017-10-01,1,,7-8
17600,2,gruen,PUMA,7.55,1,7,12,1,2017-10-01,1,,7-8
21736,2,rot,PUMA,7.55,1,7,12,1,2017-10-01,1,,7-8
12451,2 ( Senior ),rot,Uhlsport,7.55,1,7,12,8,2017-10-01,1,,7-8
11162,3,gelb,PUMA,7.55,1,7,12,1,2017-10-01,1,,9-10
16090,3,orange,PUMA,7.55,1,7,12,1,2017-10-01,1,,9-10
16116,3,weiss,PUMA,7.55,1,7,12,5,2017-10-01,1,,9-10
16784,3,weiss,PUMA,7.55,1,7,12,1,2017-10-01,1,,9-10
18781,3,schwarz,PUMA,7.55,1,7,12,1,2017-10-01,1,,9-10
19208,3,lila,PUMA,7.55,1,7,12,1,2017-10-01,1,,9-10
19275,3,weiss,PUMA,7.55,1,7,12,1,2017-10-01,1,,9-10
22444,3,rot,PUMA,7.55,1,7,12,1,2017-10-01,1,,9-10
10261,1 ( Junior),rot,Jako,8.82,1,7,12,9,2017-10-01,1,,5-6
10065,4 ( 43-45 ),blau,adidas,8.82,1,7,12,31,2017-10-01,1,,11-12
10559,4 ( 43-45 ),rot,adidas,8.82,1,7,12,5,2017-10-01,1,,11-12
11269,4 ( 43-45 ),weiss,adidas,8.82,1,7,12,2,2017-10-01,1,,11-12
14393,4 ( 43-45 ),weiss,adidas,8.82,1,7,12,4,2017-10-01,1,,11-12
15249,4 ( 43-45 ),weiss,adidas,8.82,1,7,12,3,2017-10-01,1,,11-12
17046,4 ( 43-45 ),blau,adidas,8.82,1,7,12,7,2017-10-01,1,,11-12
20981,4 ( 43-45 ),schwarz,adidas,8.82,1,7,12,54,2017-10-01,1,,11-12
22712,4 ( 43-45 ),gruen,adidas,8.82,1,7,12,3,2017-10-01,1,,11-12
22812,4 ( 43-45 ),gelb,adidas,8.82,1,7,12,1,2017-10-01,1,,11-12
13696,2 ( Senior ),blau,Jako,8.82,1,7,12,1,2017-10-01,1,,7-8
18341,2 ( Senior ),gruen,Jako,8.82,1,7,12,1,2017-10-01,1,,7-8
18977,2 ( Senior ),weiss,Jako,8.82,1,7,12,3,2017-10-01,1,,7-8
22599,2 ( Senior ),schwarz,Jako,8.82,1,7,12,1,2017-10-01,1,,7-8
12988,00 ( 27-30 ),schwarz,adidas,10.09,1,7,13,1,2017-10-01,1,,0-2
14259,00 ( 27-30 ),rot,adidas,10.09,1,7,13,1,2017-10-01,1,,0-2
16385,00 ( 27-30 ),weiss,adidas,10.09,1,7,13,1,2017-10-01,1,,0-2
22317,00 ( 27-30 ),blau,adidas,10.09,1,7,13,1,2017-10-01,1,,0-2
11472,0 ( 31-33 ),blau,adidas,10.09,1,7,13,2,2017-10-01,1,,3-4
12988,0 ( 31-33 ),schwarz,adidas,10.09,1,7,13,5,2017-10-01,1,,3-4
14259,0 ( 31-33 ),rot,adidas,10.09,1,7,13,1,2017-10-01,1,,3-4
16385,0 ( 31-33 ),weiss,adidas,10.09,1,7,13,1,2017-10-01,1,,3-4
15242,1 ( 25-30 ),gruen,Jako,10.09,1,7,13,1,2017-10-01,1,,5-6
15282,1 ( 25-30 ),schwarz,Jako,10.09,1,7,13,1,2017-10-01,1,,5-6
11034,1 ( 31-34 ),schwarz,PUMA,10.09,1,7,13,7,2017-10-01,1,,5-6
11472,1 ( 34-36 ),blau,adidas,10.09,1,7,13,3,2017-10-01,1,,5-6
12844,1 ( 34-36 ),schwarz,adidas,10.09,1,7,13,1,2017-10-19,1,,5-6
12988,1 ( 34-36 ),schwarz,adidas,10.09,1,7,13,2,2017-10-01,1,,5-6
16385,1 ( 34-36 ),weiss,adidas,10.09,1,7,13,1,2017-10-01,1,,5-6
21068,1 ( 34-36 ),gelb,adidas,10.09,1,7,13,1,2017-10-01,1,,5-6
22317,1 ( 34-36 ),blau,adidas,10.09,1,7,13,1,2017-10-01,1,,5-6
16978,5 ( 43-46 ),grau,Jako,10.09,1,7,12,5,2017-10-01,1,,12-13
15282,2 ( 31-34 ),schwarz,Jako,10.09,1,7,13,2,2017-10-01,1,,7-8
17087,2 ( 31-34 ),blau,Jako,10.09,1,7,13,1,2017-10-01,1,,7-8
17207,2 ( 31-34 ),gruen,Jako,10.09,1,7,13,1,2017-10-01,1,,7-8
13152,5 ( 43-46 ),blau,Jako,11.36,1,7,12,1,2017-10-01,1,,12-13
13891,5 ( 43-46 ),schwarz,Jako,11.36,1,7,12,3,2017-10-01,1,,12-13
15132,5 ( 43-46 ),rot,Jako,11.36,1,7,12,1,2017-10-01,1,,12-13
18314,5 ( 43-46 ),gelb,Jako,11.36,1,7,12,2,2017-10-01,1,,12-13
18761,5 ( 43-46 ),blau,Jako,11.36,1,7,12,1,2017-10-01,1,,12-13
19239,5 ( 43-46 ),gruen,Jako,11.36,1,7,12,1,2017-10-01,1,,12-13
22153,5 ( 43-46 ),weiss,Jako,11.36,1,7,12,1,2017-10-01,1,,12-13
17229,10 (36-40),schwarz,Hummel,12.63,1,7,11,1,2017-10-01,1,,10-12
20969,10 (36-40),weiss,Hummel,12.63,1,7,11,1,2017-10-01,1,,10-12
12432,10 (36-40),rot,Hummel,12.63,1,7,13,1,2017-10-01,1,,10-12
12970,10 (36-40),blau,Hummel,12.63,1,7,13,1,2017-10-01,1,,10-12
17442,10 (36-40),blau,Hummel,12.63,1,7,13,1,2017-10-01,1,,10-12
21895,10 (36-40),weiss,Hummel,12.63,1,7,13,1,2017-10-01,1,,10-12
20438,152,weiss,Jako,12.63,1,7,25,1,2017-10-01,1,,12-13
17229,12 (41-45),schwarz,Hummel,12.63,1,7,11,1,2017-10-01,1,,12-14
20969,12 (41-45),weiss,Hummel,12.63,1,7,11,1,2017-10-01,1,,12-14
21925,12 (41-45),gruen,Hummel,12.63,1,7,13,4,2017-10-01,1,,12-14
18630,164,schwarz,Jako,12.63,1,7,25,1,2017-10-01,1,,13-15
19377,164,blau,Jako,12.63,1,7,25,1,2017-10-01,1,,13-15
17229,14 (46-48),schwarz,Hummel,12.63,1,7,11,5,2017-10-01,1,,14-16
12970,14 (46-48),blau,Hummel,12.63,1,7,13,1,2017-10-01,1,,14-16
18293,14 (46-48),schwarz,Hummel,12.63,1,7,13,1,2017-10-01,1,,14-16
13485,0 ( 31-33 ),weiss,adidas,15.17,1,7,13,1,2017-10-01,1,,3-4
13485,1 ( 34-36 ),weiss,adidas,15.17,1,7,13,1,2017-10-01,1,,5-6
14836,1 ( 34-36 ),rot,adidas,15.17,1,7,13,1,2017-10-01,1,,5-6
15122,1 ( 34-36 ),schwarz,adidas,15.17,1,7,13,1,2017-10-01,1,,5-6
16872,1 ( 34-36 ),blau,adidas,15.17,1,7,13,1,2017-10-01,1,,5-6
20162,1 ( 34-36 ),blau,adidas,15.17,1,7,13,1,2017-10-01,1,,5-6
14502,4,schwarz,Jako,15.17,1,7,8,1,2017-10-01,1,,11-12
18392,4,weiss,Jako,15.17,1,7,8,1,2017-10-01,1,,11-12
19821,4,blau,Jako,15.17,1,7,8,1,2017-10-01,1,,11-12
12083,2,gruen,Jako,15.17,1,7,8,2,2017-10-01,1,,7-8
14502,2,schwarz,Jako,15.17,1,7,8,1,2017-10-01,1,,7-8
14502,3,schwarz,Jako,15.17,1,7,8,1,2017-10-01,1,,9-10
20244,152,schwarz,PUMA,15.87,1,7,8,1,2017-10-01,1,,12-13
